,Word,isNeologism
1337,anartrie,1
1338,anasarcă,1
30925,anason,0
1339,anastaltic,1
1340,anastatic,1
1341,anastigmat,1
1342,anastigmatic,1
1343,anastigmatism,1
1344,anastomotic,1
1345,anastomoza,1
1346,anastomoză,1
1347,anastrofă,1
30926,anatefter,0
30927,anatemă,0
1348,anatidă,1
1349,anatocism,1
1350,anatomic,1
1351,anatomie,1
1352,anatomist,1
1353,anatomopatologic,1
1354,anatoxină,1
1355,ancablură,1
1356,ancadrament,1
1357,ancastrament,1
30928,anceauș,0
1358,anceps,1
1359,ancestral,1
1360,anchetă,1
1361,anchilostom,1
1362,anchilostomiază,1
1363,anchiloza,1
1364,anchilozant,1
1365,anchiloză,1
1366,ancie,1
1367,ancilar,1
1368,anclavă,1
1369,ancola,1
1370,ancombrament,1
1371,ancoră,1
1372,ancoșă,1
1373,ancrasa,1
1374,andabat,1
1375,andaluz,1
1376,andaluzit,1
1377,andante,1
1378,andantino,1
1379,andezin,1
1380,andezit,1
1381,andezitic,1
1382,andin,1
1383,andivă,1
1384,andosa,1
1385,andosament,1
1386,andosant,1
30929,andrea,0
1387,androceu,1
1388,androfobie,1
1389,androgen,1
1390,androgie,1
1391,androgin,1
1392,androginie,1
1393,android,1
1394,andrologie,1
1395,andromedidă,1
1396,andropauză,1
1397,androsteron,1
1398,aneantiza,1
1399,anecdotic,1
1400,anecdotică,1
1401,anecdotă,1
1402,anecoid,1
1403,anelid,1
1404,anemia,1
1405,anemic,1
1406,anemie,1
1407,anemocor,1
1408,anemocoră,1
1409,anemofil,1
1410,anemofilie,1
1411,anemofilă,1
1412,anemogamie,1
1413,anemograf,1
1414,anemografie,1
1415,anemogramă,1
1416,anemometric,1
1417,anemometrie,1
1418,anemometru,1
1419,anemonă,1
1420,anemoscop,1
1421,anencefalie,1
1422,anergie,1
1423,aneroid,1
1424,anestezia,1
1425,anesteziant,1
1426,anestezic,1
1427,anestezie,1
1428,anestezimetru,1
1429,anesteziologie,1
1430,anestezist,1
1431,aneuploid,1
1432,aneuploidie,1
1433,aneurie,1
1434,aneurină,1
1435,aneuroză,1
1436,anevrism,1
1437,anevrismal,1
1438,anevrismatic,1
1439,anex,1
1440,anexa,1
1441,anexionism,1
1442,anexionist,1
1443,anexită,1
1444,anexiune,1
1445,anexă,1
1446,anfiladă,1
1447,angaja,1
1448,angajament,1
30930,angara,0
1449,angarie,1
1450,angeită,1
1451,angelic,1
30931,angelică,0
1452,angelolatrie,1
1453,angelolatru,1
1454,angelologie,1
1455,anghilă,1
30932,anghinare,0
30933,anghiră,0
1456,angină,1
1457,angiocolită,1
1458,angiofluorografie,1
1459,angiogenie,1
1460,angiografic,1
1461,angiografie,1
1462,angiologic,1
1463,angiologie,1
1464,angiom,1
1465,angiopatie,1
1466,angiospasm,1
1467,angiosperm,1
1468,angiospermă,1
1469,angli,1
1470,anglican,1
1471,anglicanism,1
1472,anglicism,1
1473,anglicist,1
1474,angliciza,1
1475,anglist,1
1476,anglistică,1
1477,anglofil,1
1478,anglofilie,1
1479,anglofob,1
1480,anglofobie,1
1481,anglofon,1
1482,angloman,1
1483,anglomanie,1
1484,angoasa,1
1485,angoasant,1
1486,angoasă,1
1487,angolez,1
1488,angor,1
1489,angrenaj,1
1490,angro,1
1491,angular,1
1492,angulir,1
1493,angulos,1
1494,anhidridă,1
1495,anhidrit,1
1496,anhidroză,1
1497,anhidru,1
1498,anihila,1
1499,anilină,1
1500,anilism,1
1501,anima,1
1502,animal,1
1503,animalcul,1
1504,animalculist,1
1505,animalier,1
1506,animalitate,1
1507,animaliza,1
1508,animato,1
1509,animator,1
1510,animație,1
1511,animism,1
1512,animist,1
1513,animozitate,1
1514,anion,1
1515,anionit,1
1516,aniset,1
1517,anisol,1
1518,aniversar,1
1519,aniversare,1
1520,anizocitoză,1
1521,anizogamie,1
1522,anizometropie,1
1523,anizotrop,1
1524,anizotropie,1
1525,anluminură,1
1526,anod,1
1527,anodic,1
1528,anodin,1
1529,anodontă,1
1530,anofel,1
1531,anofelogen,1
1532,anoftalmie,1
1533,anomal,1
1534,anomalie,1
1535,anomie,1
1536,anonim,1
1537,anonimat,1
1538,anorectic,1
1539,anorexie,1
1540,anorganic,1
1541,anorhidie,1
1542,anormal,1
1543,anosmie,1
30934,anost,0
1544,anoxemie,1
1545,anoxibioză,1
1546,anoxie,1
1547,anrocament,1
1548,ansamblu,1
1549,anseriformă,1
1550,ansilaj,1
1551,antablament,1
1552,antagonic,1
1553,antagonism,1
1554,antagonist,1
30935,antal,0
1555,antalgic,1
1556,antanaclază,1
1557,antanagogă,1
1558,antantă,1
1559,antarctic,1
1560,antebelic,1
1561,antecedent,1
1562,antecedență,1
1563,antecesor,1
1564,antecliză,1
1565,antediluvian,1
1566,antefix,1
1567,antemeridian,1
1568,antenatal,1
1569,antenupțial,1
1570,antenă,1
1571,antepenultim,1
1572,anteridie,1
1573,anterior,1
1574,anterioritate,1
30936,anteriu,0
1575,anteroposterior,1
1576,anterozoid,1
1577,anteră,1
1578,antet,1
1579,antiacademic,1
1580,antiacid,1
1581,antiaerian,1
1582,antiaeriană,1
1583,antialcoolic,1
1584,antialcoolism,1
1585,antialergic,1
1586,antianticorp,1
1587,antiapoplectic,1
1588,antiaristocratic,1
1589,antiartritic,1
1590,antiartă,1
1591,antiastmatic,1
1592,antiatomic,1
1593,antibiogramă,1
1594,antibioterapie,1
1595,antibiotic,1
1596,antibioză,1
1597,antic,1
1598,anticameră,1
1599,anticanceros,1
1600,anticapitalist,1
1601,anticar,1
1602,anticataliză,1
1603,anticataral,1
1604,anticatod,1
1605,antichitate,1
1606,anticiclon,1
1607,anticiclonal,1
1608,anticiclonic,1
1609,anticipa,1
1610,anticipativ,1
1611,anticipator,1
1612,anticipație,1
1613,anticlerical,1
1614,anticlericalism,1
1615,anticlimax,1
1616,anticlinal,1
1617,anticlinoriu,1
1618,anticlor,1
1619,anticoagulant,1
1620,anticolonialism,1
1621,anticolonialist,1
1622,anticomunism,1
1623,anticomunist,1
1624,anticoncepțional,1
1625,anticonstituțional,1
1626,anticonstituționalism,1
1627,anticonvulsiv,1
1628,anticorp,1
1629,anticriptogamic,1
1630,anticristianism,1
1631,antică,1
1632,antideflagrant,1
1633,antidemocratic,1
1634,antiderapant,1
1635,antidetonant,1
1636,antidiabetic,1
1637,antidifteric,1
1638,antidinastic,1
1639,antidiuretic,1
1640,antidogmatism,1
1641,antidoping,1
1642,antidot,1
1643,antidrog,1
1644,antidumping,1
1645,antiemetic,1
1646,antienzimă,1
1647,antierou,1
1648,antiestetic,1
1649,antifading,1
30937,antifarmac,0
1650,antifascism,1
1651,antifascist,1
1652,antifază,1
1653,antifebril,1
1654,antifebrină,1
1655,antiferment,1
1656,antifeudal,1
1657,antifilosofic,1
1658,antifilozofic,1
1659,antiflogistic,1
1660,antifon,1
30938,antifonar,0
1661,antifonic,1
1662,antifonie,1
1663,antifrază,1
1664,antifricțiune,1
1665,antigel,1
1666,antigen,1
1667,antigenic,1
1668,antigivraj,1
1669,antigivrant,1
1670,antigraf,1
1671,antigravitație,1
1672,antigravitațional,1
1673,antigripal,1
1674,antiguvernamental,1
1675,antihalo,1
1676,antihelmintic,1
1677,antihemoragic,1
1678,antihistaminic,1
1679,antiholeric,1
1680,antihormon,1
1681,antihreză,1
30939,antihrist,0
1682,antiinfecțios,1
1683,antiinflamator,1
1684,antiinflaționist,1
1685,antilogaritm,1
1686,antilogie,1
1687,antilopă,1
1688,antimagnetic,1
1689,antimefitic,1
1690,antimeridian,1
1691,antimetabolă,1
1692,antimetalepsă,1
1693,antimetateză,1
1694,antimezon,1
1695,antimilitarism,1
1696,antimilitarist,1
1697,antiministerial,1
1698,antimitotic,1
1699,antimonarhic,1
1700,antimonarhist,1
1701,antimoniat,1
1702,antimonic,1
1703,antimonil,1
1704,antimonit,1
1705,antimoniu,1
1706,antimoniură,1
1707,antimonopolist,1
1708,antinațional,1
1709,antinaționalism,1
1710,antinefretic,1
1711,antineutrino,1
1712,antineutron,1
1713,antinevralgic,1
1714,antinicotinic,1
1715,antinoacid,1
1716,antinomic,1
1717,antinomie,1
1718,antinuclear,1
1719,antioxidant,1
1720,antioxigen,1
1721,antipaludic,1
1722,antipapism,1
1723,antipapă,1
1724,antiparalel,1
1725,antiparazit,1
1726,antiparazitar,1
1727,antiparlamentarism,1
1728,antiparticulă,1
1729,antipatic,1
1730,antipatie,1
1731,antipatriot,1
1732,antipatriotic,1
1733,antiperistaltic,1
1734,antiperistaltism,1
1735,antipersonal,1
1736,antipiesă,1
1737,antipiraterie,1
1738,antipiretic,1
1739,antipirină,1
1740,antipod,1
1741,antipodal,1
1742,antipoetic,1
1743,antipoliomielitic,1
1744,antipolitic,1
1745,antiproton,1
1746,antipruriginos,1
1747,antiputrid,1
1748,antirabic,1
1749,antiradar,1
1750,antirahitic,1
1751,antirealism,1
1752,antirealist,1
1753,antireligios,1
1754,antirepublican,1
1755,antiretroviral,1
1756,antireumatismal,1
1757,antirevoluționar,1
1758,antirezonant,1
1759,antirezonanță,1
1760,antiroman,1
1761,antischeting,1
1762,antisclavagist,1
1763,antiscorbutic,1
1764,antisegregaționist,1
1765,antisemit,1
1766,antisemitism,1
1767,antisepsie,1
1768,antiseptic,1
1769,antiser,1
1770,antisifilitic,1
1771,antisimetric,1
1772,antisindical,1
1773,antisocial,1
1774,antisolar,1
1775,antispasmodic,1
1776,antispastic,1
1777,antisportiv,1
1778,antistatic,1
1779,antistrofă,1
1780,antitabac,1
1781,antitanc,1
1782,antiteatru,1
1783,antitermic,1
1784,antitetanic,1
1785,antitetic,1
1786,antiteză,1
1787,antitific,1
1788,antitiroidian,1
1789,antitoxic,1
1790,antitoxină,1
1791,antitrinitar,1
1792,antitrinitarism,1
1793,antitrombină,1
1794,antitrust,1
1795,antituberculos,1
1796,antitumoral,1
1797,antitusiv,1
1798,antivariolic,1
1799,antiviral,1
1800,antivirus,1
1801,antivitamină,1
1802,antizimic,1
1803,antișoc,1
1804,antocian,1
1805,antofitoză,1
1806,antofită,1
1807,antologic,1
1808,antologie,1
1809,antonim,1
1810,antonimic,1
1811,antonimie,1
1812,antonomasie,1
1813,antonomază,1
1814,antozoar,1
1815,antracen,1
1816,antrachinonă,1
1817,antracit,1
1818,antracnoză,1
1819,antracoză,1
1820,antract,1
1821,antranilic,1
1822,antranol,1
1823,antrax,1
1824,antrena,1
1825,antrenament,1
1826,antrenant,1
1827,antrenor,1
1828,antrepozit,1
1829,antreprenor,1
1830,antreprenorial,1
1831,antrepriză,1
1832,antresol,1
1833,antreu,1
1834,antricot,1
1835,antropic,1
1836,antropobiologie,1
1837,antropocentric,1
1838,antropocentrism,1
1839,antropofag,1
1840,antropofagie,1
1841,antropofob,1
1842,antropofobie,1
1843,antropogen,1
1844,antropogenetic,1
1845,antropogeneză,1
1846,antropogenie,1
1847,antropogeografie,1
1848,antropografic,1
1849,antropografie,1
1850,antropoid,1
30940,antropolatrie,0
1851,antropolatru,1
1852,antropolog,1
1853,antropologic,1
1854,antropologie,1
1855,antropologism,1
1856,antropometric,1
1857,antropometrie,1
1858,antropomorf,1
1859,antropomorfism,1
1860,antropomorfist,1
1861,antropomorfiza,1
1862,antroponim,1
1863,antroponimic,1
1864,antroponimie,1
1865,antroponomastic,1
1866,antroponomastică,1
1867,antropopitec,1
1868,antropozofie,1
1869,antum,1
1870,anturaj,1
1871,antă,1
1872,anual,1
1873,anuar,1
1874,anuitate,1
1875,anula,1
1876,anulabil,1
1877,anulabilitate,1
1878,anular,1
1879,anulație,1
1880,anunciator,1
1881,anunța,1
1882,anurie,1
1883,anus,1
1884,anvelopă,1
1885,anvergură,1
1886,anxietate,1
1887,anxios,1
1888,anzeriformă,1
1889,anșoa,1
30941,anțărț,0
30942,aoace,0
30943,aorea,0
1890,aorist,1
1891,aortic,1
1892,aortită,1
1893,aortă,1
1894,apagogic,1
1895,apalt,1
1896,apanaj,1
30944,apar,0
1897,aparat,1
1898,aparent,1
1899,aparență,1
1900,apariție,1
1901,apartament,1
1902,apartenență,1
1903,aparteu,1
1904,aparține,1
1905,apatic,1
1906,apatie,1
1907,apatit,1
1908,apatrid,1
1909,apatridie,1
1910,apaș,1
1911,apeduct,1
1912,apel,1
1913,apela,1
1914,apelabil,1
1915,apelant,1
1916,apelativ,1
1917,apelație,1
30945,apelpisie,0
1918,apendice,1
1919,apendicită,1
1920,apendicul,1
1921,apendicular,1
1922,apepsic,1
1923,apepsie,1
1924,aperceptibilitate,1
1925,aperceptiv,1
1926,apercepție,1
1927,aperiodic,1
1928,aperitiv,1
1929,apertometru,1
1930,apertură,1
1931,apetal,1
1932,apetență,1
1933,apetisant,1
1934,apetit,1
1935,apetiție,1
1936,apex,1
1937,apical,1
1938,apicol,1
1939,apiculat,1
1940,apicultor,1
1941,apicultură,1
1942,apidă,1
1943,apiol,1
1944,apiretic,1
1945,apirexie,1
1946,aplana,1
1947,aplauda,1
1948,aplauze,1
1949,aplazic,1
1950,aplazie,1
30946,apleca,0
30947,aplecăciune,0
1951,aplica,1
1952,aplicabil,1
1953,aplicabilitate,1
1954,aplicativ,1
1955,aplicativitate,1
1956,aplicație,1
1957,aplică,1
1958,aplit,1
1959,aplomb,1
1960,apnee,1
1961,apocalips,1
1962,apocaliptic,1
1963,apocopă,1
1964,apocrif,1
1965,apocromatic,1
1966,apod,1
1967,apodictic,1
1968,apodicticitate,1
1969,apodoză,1
30948,apofasis,0
1970,apofiză,1
1971,apofonie,1
1972,apoftegmatic,1
1973,apoftegmă,1
1974,apogamie,1
1975,apogeu,1
1976,apogiatură,1
30949,apoi,0
1977,apolitic,1
1978,apolitism,1
1979,apolog,1
1980,apologetic,1
1981,apologetică,1
1982,apologie,1
1983,apologist,1
1984,aponevrotic,1
1985,aponevroză,1
1986,apoplectic,1
1987,apoplexie,1
1988,aporetic,1
1989,aporta,1
30950,apos,0
1990,apostat,1
1991,apostazie,1
1992,apostilă,1
30951,apostol,0
1993,apostolat,1
1994,apostolic,1
1995,apostrof,1
1996,apostrofa,1
1997,apotemă,1
1998,apoteoza,1
1999,apoteoză,1
2000,apotropaic,1
2001,apozitiv,1
2002,apoziție,1
2003,apozițional,1
2004,appassionato,1
2005,apraxic,1
2006,apraxie,1
2007,aprecia,1
2008,apreciabil,1
2009,apreciativ,1
2010,apreciator,1
2011,apreciație,1
2012,aprehensiune,1
2013,aprehensiv,1
2014,apreschi,1
2015,apreta,1
2016,aprețui,1
30952,aprig,0
30953,aprilie,0
30954,aprinde,0
30955,aprins,0
2017,apriorism,1
2018,apriorist,1
2019,aprioritate,1
2020,aproba,1
2021,aprobativ,1
2022,aprobator,1
2023,aprobație,1
30956,aprod,0
2024,aprofunda,1
2025,apropo,1
2026,apropria,1
2027,apropriație,1
2028,aprosexie,1
2029,aproviziona,1
2030,aproxima,1
2031,aproximativ,1
2032,aproximație,1
2033,apsidal,1
2034,apsidă,1
30957,apsifisie,0
2035,apt,1
2036,apter,1
2037,apterigotă,1
2038,aptialie,1
2039,aptialism,1
2040,aptitudinal,1
2041,aptitudine,1
30958,apuca,0
30959,apune,0
2042,apuntament,1
2043,apuntamente,1
30960,apust,0
30961,apă,0
30962,apăra,0
2044,apărea,1
30963,apăsa,0
30964,apătos,0
2045,apțian,1
2046,arab,1
2047,arabesc,1
2048,arabic,1
2049,arabil,1
2050,arabism,1
2051,arabiza,1
30965,arac,0
2052,aragonez,1
2053,aragoneză,1
2054,aragonit,1
2055,arahidă,1
2056,arahnidă,1
2057,arahnoidian,1
2058,arahnoidită,1
2059,arahnoidă,1
2060,arahnologic,1
2061,arahnologie,1
2062,aramean,1
2063,arameean,1
2064,aranja,1
2065,aranjament,1
2066,aranjor,1
30966,arap,0
30967,arapcă,0
30968,arască,0
30969,arat,0
2067,araucan,1
2068,araucaria,1
2069,arbalestră,1
2070,arbaletrier,1
2071,arbaletă,1
2072,arbitra,1
2073,arbitrabil,1
2074,arbitragist,1
2075,arbitraj,1
2076,arbitral,1
2077,arbitrar,1
2078,arbitru,1
2079,arbora,1
30970,arbore,0
2080,arborescent,1
2081,arborescență,1
2082,arboricid,1
2083,arboricol,1
2084,arboricultor,1
2085,arboricultură,1
2086,arborizație,1
2087,arbust,1
2088,arbustiv,1
30971,arbănaș,0
30972,arc,0
2089,arcadic,1
2090,arcadă,1
2091,arcan,1
30973,arcar,0
2092,arcatură,1
2093,archebuzier,1
2094,archebuză,1
2095,arciform,1
2096,arcosolium,1
2097,arcoză,1
2098,arctic,1
2099,arcubalistă,1
2100,arcă,1
30974,arde,0
2101,ardenez,1
2102,ardent,1
2103,ardezie,1
2104,ardoare,1
2105,ardoază,1
30975,ardău,0
2106,areflexie,1
2107,areic,1
2108,arenaceu,1
2109,arenicol,1
2110,arenă,1
2111,areografie,1
2112,areolar,1
2113,areologie,1
2114,areolă,1
2115,areometric,1
2116,areometrie,1
2117,areometru,1
2118,areopag,1
2119,areopagit,1
2120,areostil,1
2121,arest,1
30976,arete,0
30977,argat,0
30978,argea,0
2122,argentan,1
2123,argentifer,1
2124,argentin,1
2125,argentit,1
2126,argentometru,1
30979,arghirofil,0
30980,arghirofilie,0
2127,argilifer,1
2128,argilit,1
2129,argilos,1
2130,argilă,1
2131,arginază,1
2132,arginină,1
30981,argint,0
30982,argintar,0
30983,argintos,0
2133,argirism,1
2134,argiroză,1
2135,argon,1
2136,argonaut,1
2137,argonautic,1
2138,argotic,1
2139,argou,1
2140,argument,1
2141,argumenta,1
2142,argumentativ,1
2143,argumentație,1
2144,argus,1
2145,arguție,1
30984,argăsi,0
2146,arhaic,1
2147,arhaism,1
2148,arhaistic,1
2149,arhaizant,1
30985,arhanghel,0
2150,arhegon,1
2151,arheian,1
2152,arheografie,1
2153,arheolog,1
2154,arheologic,1
2155,arheologie,1
2156,arheopterix,1
2157,arheozoic,1
2158,arhetip,1
30986,arhidiacon,0
2159,arhidiaconat,1
2160,arhidieceză,1
2161,arhiducal,1
2162,arhiducat,1
2163,arhiduce,1
2164,arhiducesă,1
2165,arhiepiscopal,1
2166,arhiepiscopat,1
30987,arhiepiscopie,0
2167,arhifonem,1
30988,arhimandrit,0
2168,arhimilionar,1
30989,arhipelag,0
2169,arhitect,1
2170,arhitectonic,1
2171,arhitectonică,1
2172,arhitectural,1
2173,arhitectură,1
2174,arhitravă,1
2175,arhivist,1
2176,arhivistică,1
2177,arhivoltă,1
2178,arhivă,1
30990,arhon,0
30991,arhondar,0
30992,arhondaric,0
2179,arhonte,1
2180,arian,1
2181,arianism,1
30993,arici,0
2182,arid,1
2183,ariditate,1
2184,arierat,1
2185,arierate,1
2186,arierație,1
2187,arierbec,1
2188,ariergardă,1
2189,arierplan,1
2190,arietă,1
2191,aril,1
2192,arilare,1
2193,arilod,1
2194,arimaj,1
30994,arin,0
30995,arinos,0
30996,arină,0
30997,aripă,0
2195,aristocrat,1
2196,aristocratic,1
2197,aristocratiza,1
2198,aristocrație,1
2199,aristoloh,1
2200,aristotelic,1
2201,aristotelism,1
2202,aritenoid,1
2203,aritenoidectomie,1
2204,aritmetic,1
2205,aritmetician,1
2206,aritmetică,1
2207,aritmic,1
2208,aritmie,1
2209,aritmograf,1
2210,aritmologie,1
2211,aritmomanie,1
2212,aritmometru,1
2213,arivaj,1
2214,arivism,1
2215,arivist,1
2216,arlechin,1
2217,arlechinadă,1
30998,arm,0
2218,arma,1
2219,armadă,1
2220,armament,1
30999,armar,0
31000,armat,0
2221,armatan,1
31001,armatol,0
2222,armator,1
2223,armatură,1
2224,armată,1
31002,armean,0
2225,armistițiu,1
2226,armonic,1
2227,armonie,1
2228,armonios,1
2229,armonist,1
2230,armoniu,1
2231,armoniza,1
2232,armonograf,1
2233,armorial,1
31003,armurar,0
2234,armurier,1
2235,armură,1
2236,armurărie,1
31004,armânt,0
31005,armă,0
31006,armăsar,0
2237,arnică,1
31007,arnăut,0
2238,aroga,1
2239,arogant,1
2240,aroganță,1
2241,aromaterapie,1
2242,aromatic,1
2243,aromatiza,1
2244,aromă,1
2245,arondisment,1
31008,arpacaș,0
31009,arpagic,0
2246,arpegiu,1
2247,arpentaj,1
2248,arpentor,1
31010,ars,0
2249,arsenal,1
2250,arseniat,1
2251,arsenic,1
2252,arsenical,1
2253,arsenicism,1
2254,arsenios,1
2255,arsenit,1
2256,arseniură,1
2257,arsenolit,1
2258,arsenopirită,1
31011,arsură,0
2259,artefact,1
2260,arterial,1
2261,arteriectazie,1
2262,arteriectomie,1
2263,arteriografie,1
2264,arteriogramă,1
2265,arteriologie,1
2266,arteriolă,1
2267,arteriopatie,1
2268,arterioscleroză,1
2269,arteriostenoză,1
2270,arteriotomie,1
2271,arteritic,1
2272,arterită,1
2273,arteră,1
2274,artezian,1
2275,arteziană,1
2276,articol,1
2277,articula,1
2278,articulabil,1
2279,articular,1
2280,articulatoriu,1
2281,articulație,1
2282,artificial,1
2283,artificialmente,1
2284,artificier,1
2285,artificios,1
2286,artificiu,1
2287,artilerie,1
2288,artimon,1
2289,artiodactil,1
2290,artist,1
2291,artistic,1
2292,artizan,1
2293,artizanal,1
2294,artizanat,1
2295,artralgic,1
2296,artralgie,1
2297,artrectomie,1
2298,artritic,1
2299,artritism,1
2300,artrită,1
2301,artrodeză,1
2302,artrodie,1
2303,artrodinie,1
2304,artrografie,1
2305,artrogramă,1
2306,artrogripoză,1
2307,artroliză,1
2308,artrologie,1
2309,artropatie,1
2310,artroplastie,1
2311,artropod,1
2312,artrotomie,1
2313,artrozic,1
2314,artroză,1
2315,artă,1
31012,arunca,0
2316,aruspice,1
31013,arvanit,0
31014,arvună,0
31015,arz,0
31016,arzihal,0
31017,arzmahzar,0
31018,arzuliu,0
31019,arăduce,0
31020,arădui,0
31021,arăriel,0
31022,arăta,0
31023,arător,0
